24266291	Linde Gas Therapeutics Benelux	Vervaardiging van industriële gassen	2011.0
09117658	NUON Warmte	Productie van elektriciteit door thermische, kern- en warmtekrachtcentrales	35111.0
40341692	Nederlandse Bootlieden Vereniging	Beroepsorganisaties	9412.0
69081034	Dehn Nederland	Concerndiensten binnen eigen concern	70101.0
70213348	bellona	Haarverzorging	96021.0
01120365	betonindustrie efko	Vervaardiging van producten van beton voor de bouw	23611.0
41088869	dierenbescherming	Overige dienstverlening (rest)	9609.0
27370956	gemeente katwijk	Opslag in distributiecentra en overige opslag (niet in tanks, koelhuizen e.d.)	52109.0
30136589	ham technische installatie	Loodgieters- en fitterswerk; installatie van sanitair	43221.0
08054685	handelsonderneming spirair	Groothandel in machines en apparaten voor de warmte-, koel- en vriestechniek	46692.0
67085288	leco	Teelt van bloembollen	1301.0
41022979	monumentenwacht overijssel en flevoland	Monumentenzorg	9103.0
11029016	profine nederland	Groothandel gespecialiseerd in overige bouwmaterialen	46738.0
17240270	liho telecom & safety systems	Groothandel in meet- en regelapparaten	46695.0
24360108	Daikin Refrigeration Office	Groothandel in witgoed	46431.0
08038695	Apeldoorn Flexible Packaging	Vervaardiging van platen, folie, buizen en profielen van kunststof	2221.0
27251086	CE Delft	Overig natuurwetenschappelijk speur- en ontwikkelingswerk (niet biotechnologisch)	72199.0
24040529	Vera	Winkels in optische artikelen	47782.0
59133708	Medische Biobank Noord Nederland	Databanken	5812.0
30213367	One Shoe	Reclamebureaus	7311.0
76081923	Eida	Groothandel in landbouwmachines, werktuigen en tractoren	4661.0
39098825	EDSN	Beroepsorganisaties	9412.0
41194761	Gooise Scholen Federatie	Voorbereidend middelbaar beroepsonderwijs	85312.0
24314683	Lyondell Chemie Nederland	Vervaardiging van petrochemische producten	20141.0
65491890	Van Kaam advocaten	Advocatenkantoren, bewindvoerders en curatoren	69101.0
59776994	10K3 Informatiebeveiliging	Advisering op het gebied van informatietechnologie	6202.0
06081831	IC Solutions	Advisering op het gebied van informatietechnologie	6202.0
24371860	Arbo Active	Preventieve gezondheidszorg (geen arbobegeleiding)	86923.0
30085118	Transmedia	Groothandel in boeken, tijdschriften en overig drukwerk	46498.0
17141865	Cello	Huizen en dagverblijven voor verstandelijk gehandicapten en psychiatrische cliënten	8720.0
17232085	DutchAero	Reparatie en onderhoud van vliegtuigen	3316.0
02063837	TKP Pensioen	Actuariële en pensioenadviesbureaus; beheer en administratie van pensioenvermogens	66292.0
34069864	Multi Tank Card	Hypotheek- en kredietbemiddeling, geldwisselkantoren, bank- en spaaragentschappen e.d.	66193.0
17078774	IBS Precision Engineering	Vervaardiging van meet-, regel-, navigatie- en controleapparatuur	2651.0
72810866	Reducor	Studiebegeleiding, vorming en onderwijs (rest)	85599.0
34215654	Eurofins Omegam	Overige zakelijke dienstverlening (rest)	82999.0
36048659	Konecranes	Reparatie en onderhoud van machines voor algemeen gebruik en machine-onderdelen (geen gereedschap)	33121.0
11024720	ArcelorMittal Construction Nederland	Groothandel gespecialiseerd in overige bouwmaterialen	46738.0
30174963	OBO Bettermann	Groothandel in sanitaire artikelen en sanitair installatiemateriaal	46737.0
01052551	Stertil	Vervaardiging van hijs-, hef- en transportwerktuigen	2822.0
33268088	Koninklijke Theodorus Niemeyer	Vervaardiging van tabaksproducten	1200.0
09030820	Van Huet	Handel in en reparatie van personenauto's en lichte bedrijfsauto's (geen import van nieuwe)	45112.0
40059208	Nederlandse Vereniging van Huidtherapeuten	Maatschappelijk werk	88992.0
27172638	Scios	Webportals	6312.0
58845658	Pelmolen	Overige administratiekantoren	69209.0
27235635	bokma	Teelt van snijbloemen en snijheesters onder glas	1192.0
34307628	control-care	Overige bouwinstallatie	4329.0
27272996	graziosi progetti	Interieurarchitecten	71112.0
08214907	installatietechniek raalte projecten	Loodgieters- en fitterswerk; installatie van sanitair	43221.0
18119137	lightronics	Groothandel in verlichtingsartikelen	46473.0
41029722	medisch spectrum twente	Algemene ziekenhuizen	86102.0
21010633	ovet	Expediteurs, cargadoors, bevrachters en andere tussenpersonen in het goederenvervoer	52291.0
33306882	technisch bureau wahlen & jongkind	Installatie van verwarmings- en luchtbehandelingsapparatuur	43222.0
27293385	wo=men	Lokaal welzijnswerk	88993.0
04087125	zorggroep drenthe	Overige administratiekantoren	69209.0
63904845	fietsdepot	Winkels in fietsen en bromfietsen	47641.0
24432944	Ernst & Young Accountants LLP	Accountants-administratieconsulenten	69202.0
01058909	M. Dijkstra Stamrecht B.V.	Beleggingsinstellingen met beperkte toetreding	64303.0
18130264	Elacin International	Vervaardiging van overige producten van kunststof	2229.0
36041158	JOZ	Vervaardiging van machines en werktuigen voor de land- en bosbouw	2830.0
16074069	Kamplan	Groothandel in landbouwmachines, werktuigen en tractoren	4661.0
12043504	vitelia	Groothandel in bloemen en planten	4622.0
70116989	RVDG-inspiratie	Praktijken van psychotherapeuten en psychologen	86913.0
01175024	Hoogerkamp	Houden van melkvee	1411.0
51641720	Plantage Boekhandel	Winkels in boeken	4761.0
52881229	SCH	Interieurbouw	31011.0
28030848	Teidem	Handelsbemiddeling in textiel, kleding, schoeisel en lederwaren	4616.0
58768092	Mensink & Smallegoor	Boekhoudkantoren	69203.0
20170418	ESJ Accounting & Belastingen	Belastingconsulenten	69204.0
04080455	Orgon	Boekhoudkantoren	69203.0
41055111	Stichting Sint Maartenskliniek	Overige paramedische praktijken (geen fysiotherapie en psychologie) en alternatieve genezers	86919.0
17193844	Klaassen Total Security	Particuliere beveiliging	8010.0
24257110	Managementboeknl	Uitgeverijen van boeken	5811.0
09087596	Orlaco Products	Vervaardiging van elektronische componenten	2611.0
69876339	Autoriteit Financiele Markten	Belastingconsulenten	69204.0
77670949	Dynamic Solutions	Facility management	8110.0
62641859	Pallas Athena	Overige zakelijke dienstverlening (rest)	82999.0
41096992	Stichting Amarant	Huizen en dagverblijven voor verstandelijk gehandicapten en psychiatrische cliënten	8720.0
02038741	Lode	Vervaardiging van medische instrumenten en hulpmiddelen (geen tandtechniek)	32502.0
66371309	Sara	Markthandel in overige goederen	47899.0
33100278	Luminext	Handelsbemiddeling in machines, technische benodigdheden, schepen en vliegtuigen	4614.0
30222002	Lifestyle Interactive	Overige paramedische praktijken (geen fysiotherapie en psychologie) en alternatieve genezers	86919.0
64575233	Gemeente Tiel	Overige dienstverlenende activiteiten op het gebied van informatie (rest)	6399.0
33265679	T-Mobile Netherlands	Winkels in telecommunicatieapparatuur	4742.0
17050089	Rene Schonefeld	Vervaardiging van overige goederen (rest)	32999.0
66638054	Skil	Vervaardiging van pneumatisch en elektrisch handgereedschap	2824.0
20094140	Manntech Gevelinstallaties	Verhuur en lease van machines en installaties voor de bouw	7732.0
33134831	General Electric	Overige administratiekantoren	69209.0
30039218	Diversey	Groothandel in was-, poets- en reinigingsmiddelen	46442.0
32128118	Carrefour	Lokaal welzijnswerk	88993.0
52962083	VLK	Rechtskundige adviesbureaus	69102.0
02095538	LAVG	Deurwaarderskantoren	69104.0
34117215	EBN Certification	Overige keuring en controle	71203.0
54262437	aliusenergy	Beheer en exploitatie van transportnetten voor elektriciteit, aardgas en warm water	3512.0
04011733	buig centrale steenbergen	Vlechten van betonstaal	43992.0
73638129	de kock betonbouw	Vervaardiging van producten van beton voor de bouw	23611.0
06079941	estillon	Groothandel in woningtextiel en vloerbedekking	46472.0
56104081	medisch centrum haaglanden	Praktijken van medisch specialisten en medische dagbehandelcentra (geen tandheelkunde of psychiatrie)	86221.0
37099418	ooijevaar bouwcombinaties	Participatiemaatschappijen	64923.0
28053031	ponsioen installatietechniek	Loodgieters- en fitterswerk; installatie van sanitair	43221.0
17185867	stichting kubes	Beoefening van podiumkunst	90011.0
18082504	yield plus nederland	Beheer van onroerend goed	6832.0
01150917	Roseboom	Houden van melkvee	1411.0
30212330	northwave	Particuliere beveiliging	8010.0
17144611	Mulier Instituut	Speur- en ontwikkelingswerk op het gebied van de maatschappij- en geesteswetenschappen	7220.0
69746591	Kader	Stukadoren	4331.0
64785378	King	Groothandel in machines en apparaten voor de warmte-, koel- en vriestechniek	46692.0
33202665	Dentsu Aegis Network Netherlands	Reclamebureaus	7311.0
37107932	Metro en Tram	Niet-gespecialiseerde groothandel in niet-consumentenartikelen	46902.0
75414317	GTI	Groothandel en handelsbemiddeling in banden	45312.0
50938533	Dusseldorp Training	Advisering op het gebied van informatietechnologie	6202.0
54491355	Universitair	Preventieve gezondheidszorg (geen arbobegeleiding)	86923.0
41217565	Stichting Sanquin Bloedvoorziening	Medische laboratoria, trombosediensten en overig behandelingsondersteunend onderzoek	86924.0
69568294	Sim Industries	Groothandel in overige machines, apparaten en toebehoren voor industrie en handel (rest)	46699.0
27032036	NIBC Bank	Volkskredietbanken en commerciële financieringsmaatschappijen	64922.0
24334970	Flash Private Mobile Networks	Verhuur en lease van overige machines en werktuigen en van overige goederen (geen automaten)	77399.0
20096414	Bender Benelux	Groothandel in meet- en regelapparaten	46695.0
34304785	Emerald Kalama Chemical	Vervaardiging van overige chemische producten (rest)	2059.0
30123419	Vliegasunie	Handelsbemiddeling in brandstoffen, ertsen, metalen en chemische producten	4612.0
32045469	Kraton Chemical	Groothandel in chemische grondstoffen en chemicaliën voor industriële toepassing	46751.0
39037364	Alfen	Vervaardiging van meet-, regel-, navigatie- en controleapparatuur	2651.0
14032465	Arlanxeo Netherlands	Vervaardiging van synthetische rubber in primaire vorm	2017.0
34059966	De Voogt Naval Architects	Bouw van sport- en recreatievaartuigen	3012.0
70150680	BeterDichtbij	Lease van niet-financiële immateriële activa	7740.0
14602038	Waterleiding Maatschappij Limburg	Winning en distributie van water	3600.0
40507364	Vereniging Contamination Control Nederland	Educatie	85322.0
14110754	The Maastricht Forensic Institute	Speur- en ontwikkelingswerk op het gebied van gezondheid en voeding (niet biotechnologisch)	72193.0
65186001	BCI Rotterdam	Weging en meting	52292.0
05051833	arcabo	Vervaardiging van aanhangwagens en opleggers	29202.0
61638463	mbs hybrid casco	Groothandel gespecialiseerd in overige bouwmaterialen	46738.0
72059338	tilburg	Bemiddeling bij handel, huur of verhuur van onroerend goed	6831.0
09113077	golfkarton	Groothandel in emballage	46696.0
56769237	kennisinstituut duurzaam verpakken	Overkoepelende organen en samenwerkings- en adviesorganen (niet op het gebied van gezondheids- en welzijnszorg, sport en recreatie)	94995.0
24279246	GORENJE gospodinjski aparati dd.	Groothandel in elektrische huishoudelijke apparatuur (geen witgoed, audio en video)	46432.0
02309166	Eekels Technology	Installatie van machines voor algemeen gebruik (geen gereedschap)	33221.0
52914844	Biron	Groothandel in chemische grondstoffen en chemicaliën voor industriële toepassing	46751.0
18057257	CSI	Vervaardiging van hijs-, hef- en transportwerktuigen	2822.0
05050615	Hulst	Handel in en reparatie van personenauto's en lichte bedrijfsauto's (geen import van nieuwe)	45112.0
58644342	Stichting Digitaal Leren	Steunfondsen (niet op het gebied van welzijnszorg)	94993.0
09041265	Studieboekencentrale Noord-Nederland	Groothandel in boeken, tijdschriften en overig drukwerk	46498.0
28118462	Tot Z	Prepress- en premedia-activiteiten	1813.0
24061313	Flier Systems	Vervaardiging van machines en werktuigen voor de land- en bosbouw	2830.0
20042879	Skalar Analytical	Vervaardiging van meet-, regel-, navigatie- en controleapparatuur	2651.0
77482808	DFZ	Algemene metaalbewerking	2562.0
60797169	Raad + Daad	Rechtskundige adviesbureaus	69102.0
27357118	Power2Media	Overige telecommunicatie	6190.0
20027559	Holonite	Vervaardiging van kunststofproducten voor de bouw	2223.0
14056354	NControl	Handelsbemiddeling gespecialiseerd in overige goederen	4618.0
23060463	Pon Power	Groothandel in verbrandingsmotoren, pompen en compressoren	46693.0
17141715	GGzE	Geestelijke gezondheids- en verslavingszorg met overnachting	86104.0
01039137	Friesland Lease	Operational lease van personenauto's en lichte bedrijfsauto's	77112.0
41098659	CentERdata	Speur- en ontwikkelingswerk op het gebied van de maatschappij- en geesteswetenschappen	7220.0
41224127	Ineen	Lokaal welzijnswerk	88993.0
16062338	de Volksbank	Spaarbanken	64193.0
41133745	Modus Vivendi	Rechtskundige adviesbureaus	69102.0
27015771	Siemens Nederland	Vervaardiging van communicatieapparatuur	2630.0
28044693	Resqtec Zumro	Vervaardiging van gereedschapswerktuigen niet voor metaalbewerking	2849.0
04031915	AGRAB	Groothandel in bestrijdingsmiddelen en kunstmeststoffen	46752.0
30158397	Strukton Rolling Stock	Vervaardiging van overige elektrische en elektronische kabel	2732.0
14602233	ENCI	Vervaardiging van cement	2351.0
52490807	KMS energy group	Productie van elektriciteit door thermische, kern- en warmtekrachtcentrales	35111.0
67874126	Wolfsakker Advies	Biotechnologisch speur- en ontwikkelingswerk voor overige toepassingen	72113.0
24328835	Sime Darby Unimills	Vervaardiging van plantaardige en dierlijke oliën en vetten (geen margarine en andere spijsvetten)	1041.0
27199664	Protec Brandbeveiliging	Installatie van elektronische en optische apparatuur	3323.0
40479801	Nederlandse Vereniging voor Arbeidshygiëne	Beroepsorganisaties	9412.0
68060599	rovo benelux	Groothandel in bedrijfsmeubels	4665.0
13015670	sekisui alveo	Vervaardiging van platen, folie, buizen en profielen van kunststof	2221.0
55376371	tibn technisch beheer & onderhoud	Loodgieters- en fitterswerk; installatie van sanitair	43221.0
40409480	vereniging onbeperkt lezen	Ondersteuning en begeleiding van gehandicapten	88103.0
41068375	St. Jans Gasthuis	Algemene ziekenhuizen	86102.0
17007387	Swinkels brewery	Vervaardiging van bier	1105.0
24426650	VRO Certification	Overige keuring en controle	71203.0
23007175	Univar Zwijndrecht	Groothandel in chemische grondstoffen en chemicaliën voor industriële toepassing	46751.0
37094067	boon edam	Vervaardiging van metalen deuren, vensters en kozijnen	2512.0
72210664	Amphia	Praktijken van tandartsen	86231.0
34111375	Cartamundi	Groothandel in speelgoed	46494.0
11066290	Gemeente Geldermalsen	Kinderopvang en peuterspeelzaalwerk	8891.0
17078445	Daf Trucks	Vervaardiging van auto's	2910.0
51712148	Veiligheidsregio Rotterdam-Rijnmond	Brandweer	8425.0
74797697	ADM	Afwerking van vloeren en wanden	4333.0
74131125	Emmen	Bemiddeling bij handel, huur of verhuur van onroerend goed	6831.0
62654500	Senter	Samenwerkingsorganen op het gebied van gezondheidszorg en overige gezondheidszorgondersteunende diensten	86929.0
71909958	De Unie	Concerndiensten binnen eigen concern	70101.0
27276137	Dael	Installatie van elektrische apparatuur	3324.0
71506845	Root	Beoefening van podiumkunst	90011.0
72479310	Xeptor	Wegenbouw	42111.0
77038754	Velea	Detailhandel via internet in een algemeen assortiment non-food	47919.0
09087948	Rotra Forwarding	Expediteurs, cargadoors, bevrachters en andere tussenpersonen in het goederenvervoer	52291.0
11028918	Bureau voor Interculturele Evaluatie	Speur- en ontwikkelingswerk op het gebied van de maatschappij- en geesteswetenschappen	7220.0
20139950	Novicare	Samenwerkingsorganen op het gebied van gezondheidszorg en overige gezondheidszorgondersteunende diensten	86929.0
13003803	SVA	Vervaardiging van producten van beton voor de bouw	23611.0
50483145	ProQares	Biotechnologisch speur- en ontwikkelingswerk op het gebied van medische producten en farmaceutische processen en van voeding	72112.0
24255713	Van der Ende Industry	Oppervlaktebehandeling en bekleding van metaal	2561.0
09046108	Assa Abloy Nederland	Groothandel gespecialiseerd in overige bouwmaterialen	46738.0
40447997	Beauty Trade Professionals	Organiseren van congressen en beurzen	8230.0
06075159	Viking SupplyNet	Vervaardiging van overige producten van metaal (rest)	2599.0
57092966	Brouwer Biocentrale	Productie van elektriciteit door thermische, kern- en warmtekrachtcentrales	35111.0
11011705	Recticel	Vervaardiging van overige producten van kunststof	2229.0
18113743	AOC Aliancys AG	Vervaardiging van kunststof in primaire vorm	2016.0
32088642	Viega Nederland	Groothandel in sanitaire artikelen en sanitair installatiemateriaal	46737.0
08038280	Nijha	Vervaardiging van sportartikelen	3230.0
17238877	Enexis	Beheer en exploitatie van transportnetten voor elektriciteit, aardgas en warm water	3512.0
34178678	CWT Commodities	Laad-, los- en overslagactiviteiten voor zeevaart	52241.0
34070055	Nogat	Transport via pijpleidingen	4950.0
36024565	Stichting Centrum Hout	Cafés	5630.0
41129906	Stichting Mineral Wool Association Benelux	Speur- en ontwikkelingswerk op het gebied van gezondheid en voeding (niet biotechnologisch)	72193.0
66758483	CCIC Europe Food Test	Speur- en ontwikkelingswerk op het gebied van gezondheid en voeding (niet biotechnologisch)	72193.0
70900930	bdc	Overige gespecialiseerde reiniging van gebouwen en industriële reiniging	81229.0
24486193	franciscus gasthuis	Praktijken van medisch specialisten en medische dagbehandelcentra (geen tandheelkunde of psychiatrie)	86221.0
56972563	reinigingsbedrijf midden nederland	Inzameling van onschadelijk afval	3811.0
55195229	century aluminum vlissingen	Vervaardiging van aluminium	2442.0
74679112	de clique	Biotechnologisch speur- en ontwikkelingswerk voor overige toepassingen	72113.0
20022420	Saint Gobain Isover Benelux	Vervaardiging van glasvezels	2314.0
73686514	Havo	Teelt van bloembollen	1301.0
27124701	kpn	Overige telecommunicatie	6190.0
41146015	rhp	Speur- en ontwikkelingswerk op het gebied van landbouw en visserij (niet biotechnologisch)	72191.0
33001190	Bank Mendes Gans	Algemene banken	64194.0
34377971	Veiligheidsregio Kennemerland	Brandweer	8425.0
09043479	Eijkelkamp Soil & Water	Vervaardiging van machines voor de bouw en winning van delfstoffen	2892.0
66506824	Broekhuis	Productie van elektriciteit door zonnecellen, warmtepompen en waterkracht	35113.0
33160979	G4S Security Services	Particuliere beveiliging	8010.0
51839806	InteQ	Interieur- en ruimtelijk ontwerp	74103.0
61512966	Sonneveld	Houden van melkvee	1411.0
02067077	ThiemeMeulenhoff	Uitgeverijen van boeken	5811.0
24230269	Trigion	Beveiliging via beveiligingssystemen	8020.0
24341167	siemens	Uitleenbureaus	78202.0
53745175	siemens	Productie van elektriciteit door thermische, kern- en warmtekrachtcentrales	35111.0
33216709	KLM	Groothandel in minerale olieproducten (geen brandstoffen)	46713.0
59495545	Kewi Services	Keuring en controle van agrarische producten en voedingsmiddelen	71201.0
17107940	Patentwerk	Octrooibureaus	69105.0
51137143	MediaCenter Rotterdam	Reclamebureaus	7311.0
64942821	Wolf Advies	Boekhoudkantoren	69203.0
14070024	Gemeente Eersel	Arbobegeleiding en reïntegratie	86922.0
64156338	VU medisch centrum	Universitair medische centra	86101.0
33143641	Snow	Vervaardiging van overige goederen (rest)	32999.0
23028070	Nemef	Vervaardiging van hang- en sluitwerk	2572.0
70652287	Brein	Praktijken van psychotherapeuten, psychologen en pedagogen	86913.0
27184200	Global Switch Amsterdam	Verhuur van onroerend goed (niet van woonruimte)	68204.0
12059837	Jalema	Vervaardiging van kantoorbenodigdheden van papier	1723.0
08033956	Koninklijke van der Most	Vervaardiging van kantoorbenodigdheden van papier	1723.0
23036357	Damen Shipyards Gorinchem	Bouw van schepen en drijvend materieel (geen sport- en recreatievaartuigen)	3011.0
34160453	Stichting HIV Monitoring	Speur- en ontwikkelingswerk op het gebied van gezondheid en voeding (niet biotechnologisch)	72193.0
09054346	Linco Food Systems	Vervaardiging van machines voor de productie van voedings- en genotmiddelen	2893.0
23069851	Multi Instruments Analytical	Groothandel in meet- en regelapparaten	46695.0
38017223	Aebi Schmidt Nederland	Vervaardiging van machines en werktuigen voor de land- en bosbouw	2830.0
08012289	Altrex	Vervaardiging van overige producten van metaal (rest)	2599.0
20029985	Cooper Safety	Vervaardiging van elektrische lampen en verlichtingsapparaten	2740.0
37049507	ASSA ABLOY Entrance Systems	Vervaardiging van metalen deuren, vensters en kozijnen	2512.0
30199115	Wagner Nederland	Groothandel in overige machines, apparaten en toebehoren voor industrie en handel (rest)	46699.0
01182897	Oosterwolde Plastic Industrie	Vervaardiging van verpakkingsmiddelen van kunststof	2222.0
08066559	Van Werven Biomassa	Goederenvervoer over de weg (geen verhuizingen)	4941.0
33260625	Jungle Gym	Groothandel in speelgoed	46494.0
01043629	Tyson Foods Oosterwolde	Vervaardiging van kant-en-klaarmaaltijden en snacks	1085.0
55797008	Riese & Müller	Reclamebureaus	7311.0
51137747	Hoogheemraadschap van Rijnland	Afvalwaterinzameling en -behandeling	3700.0
24242021	eneco warmte	Productie van elektriciteit door thermische, kern- en warmtekrachtcentrales	35111.0
32100824	midden nederland milieu	Gesorteerd materiaal voorbereiden tot recycling	3832.0
21001824	yara sluiskil	Vervaardiging van kunstmeststoffen en stikstofverbindingen	2015.0
27060219	ah vrij	Groothandel in zand en grind	46735.0
13034736	packagegroup moonen	Groothandel in emballage	46696.0
55487726	bogro snelrewaard	Installatie van verwarmings- en luchtbehandelingsapparatuur	43222.0
02324261	eco heating systems groningen	Vervaardiging van niet-elektrische huishoudapparaten	2752.0
24133641	ekb nederland	Goederenvervoer over de weg (geen verhuizingen)	4941.0
09145554	wispa	Groothandel en handelsbemiddeling in auto-onderdelen en -accessoires (geen banden)	45311.0
16020595	gea refrigeration netherlands	Vervaardiging van stalen buizen, pijpen, holle profielen en fittings daarvoor	2420.0
73694142	demako	Grondverzet	4312.0
51729156	isoplus	Groothandel in appendages, technische toebehoren e.d.	46694.0
02090557	Logi. Span Resthout	Groothandel in hout en plaatmateriaal	46731.0
12025754	Schell Industries	Vervaardiging van geconfectioneerde artikelen van textiel (geen kleding)	1392.0
14072225	SABIC Petrochemicals	Vervaardiging van overige chemische producten (rest)	2059.0
30226332	F-Secure	Winkels in computers, randapparatuur en software	4741.0
33115145	Indover Bank	Algemene banken	64194.0
30181429	Logipress	Opslag in distributiecentra en overige opslag (niet in tanks, koelhuizen e.d.)	52109.0
34350994	ARSEC Consultancy	Advisering op het gebied van informatietechnologie	6202.0
24269483	Linde Gas Benelux	Vervaardiging van industriële gassen	2011.0
08155147	NatuurNetwerk	Beheer van computerfaciliteiten	6203.0
72013176	Talpa Network	Beheer van computerfaciliteiten	6203.0
40024319	Hanzehogeschool	Lokaal welzijnswerk	88993.0
24176051	CDS Electronics	Vervaardiging van elektronische componenten	2611.0
52695522	IdTopIQ	Advisering op het gebied van informatietechnologie	6202.0
51106809	GroupLife	Overige dienstverlening op het gebied van verzekeringen en pensioenfondsen (rest)	66299.0
09036422	Ubbink	Vervaardiging van kunststofproducten voor de bouw	2223.0
08013145	VMI Holland	Vervaardiging van machines voor de kunststof- en rubberindustrie	2896.0
12024240	Scheuten Glas Nederland	Vormen en bewerken van vlakglas	2312.0
16030487	Reynaers	Groothandel in non-ferrometalen en -halffabrikaten	46723.0
28085557	Ecocem Benelux ,	Vervaardiging van cement	2351.0
18039877	Cepro International	Groothandel in gereedschapswerktuigen	4662.0
08035585	Albert van de Scheur De Hijs- en Transportspecialist	Verhuur en lease van machines en installaties voor de bouw	7732.0
30134311	Nedtrain	Reparatie en onderhoud van overige transportmiddelen	3317.0
24104547	Dow Benelux	Vervaardiging van petrochemische producten	20141.0
17078258	Wienerberger	Vervaardiging van keramische producten voor de bouw (geen tegels en plavuizen)	2332.0
17059425	EPZ	Productie van elektriciteit door thermische, kern- en warmtekrachtcentrales	35111.0
63794780	VPGI Certification	Overige keuring en controle	71203.0
39045017	Saint-Gobain PAM Nederland	Vervaardiging van platen, folie, buizen en profielen van kunststof	2221.0
40483480	Federatie Medisch Specialisten	Beroepsorganisaties	9412.0
08125430	Koopman Assurantien	Assurantietussenpersonen	6622.0
66606160	dhps	Groothandel in verwarmingsapparaten	46742.0
33174864	dtz zadelhoff vof	Bemiddeling bij handel, huur of verhuur van onroerend goed	6831.0
31035537	eurotape	Vervaardiging van farmaceutische producten (geen grondstoffen)	2120.0
61936529	hanz	Schrijven en overige scheppende kunst	9003.0
01050561	jansma drachten	Wegenbouw	42111.0
41159550	voedingscentrum	Samenwerkingsorganen op het gebied van gezondheidszorg en overige gezondheidszorgondersteunende diensten	86929.0
76849198	vwa	Goederenvervoer over de weg (geen verhuizingen)	4941.0
20061891	Elsevier	Vervaardiging van brood en vers banketbakkerswerk	1071.0
08191791	atelier 007	Schrijven en overige scheppende kunst	9003.0
30074175	lisman en lisman	Vermogensbeheer	6630.0
40026312	BDO Campsobers	Gezelligheidsverenigingen	94991.0
34111283	StartPage.com	Handel in advertentieruimte en -tijd	7312.0
67797458	KL	Maatschappelijk werk	88992.0
09023510	HSF B.V.	Vervaardiging van overige producten van metaal (rest)	2599.0
34314990	Environ Systems B.V.	Behandeling van onschadelijk afval	3821.0
30017483	Van Veluw Beheer	Slaan van munten en medailles	3211.0
28076904	Rent a Plant	Verhuur van overige consumentenartikelen (rest)	77299.0
71491333	Avenyda	Studiebegeleiding, vorming en onderwijs (rest)	85599.0
65032969	dcypher	Reclamebureaus	7311.0
70520054	Power of 4	Communicatie- en grafisch ontwerp	74101.0
62962825	Spryng	Webportals	6312.0
71553223	dutch group	Informatieverstrekking op het gebied van toerisme en reserveringsbureaus	7990.0
34362974	Oostzaan	Praktijken van huisartsen	8621.0
37080345	Horlings Accountants	Registeraccountants	69201.0
27165240	TetraNed	Overige telecommunicatie	6190.0
31038541	Reym	Handelsbemiddeling in brandstoffen, ertsen, metalen en chemische producten	4612.0
77132033	Linda	Haarverzorging	96021.0
34138706	Comm'ant Nederland	Lease van niet-financiële immateriële activa	7740.0
62615971	Rave Safe	Detailhandel via internet in vrijetijdsartikelen	47916.0
02075672	AP Nederland	Vervaardiging van overige elektrische en elektronische kabel	2732.0
33211110	ONE-Dyas	Participatiemaatschappijen	64923.0
59401354	DOC Volac Nutrition VOF	Vervaardiging van zuivelproducten (geen consumptie-ijs)	1051.0
23047148	eReM Elektrotechnici	Installatie van elektronische en optische apparatuur	3323.0
08106905	Hygear	Vervaardiging van industriële gassen	2011.0
30084809	Synergy Health Utrecht	Medische laboratoria, trombosediensten en overig behandelingsondersteunend onderzoek	86924.0
59196793	MVO De ketenorganisatie voor olien en	Werknemersorganisaties	9420.0
09212826	Veiligheidsregio Gelderland-Zuid	Ambulancediensten en centrale posten	86925.0
27348329	VNG Realisatie	Overkoepelende organen en samenwerkings- en adviesorganen (niet op het gebied van gezondheids- en welzijnszorg, sport en recreatie)	94995.0
59309261	dejatech ges	Vervaardiging van elektronische componenten	2611.0
78608597	dutch cuisine	Eventcatering	5621.0
34235335	guidion nederland	Reparatie van computers en randapparatuur	9511.0
32085098	hellemans consultancy	Handel in elektriciteit en in gas via leidingen	3514.0
04064766	kienergie	Productie van elektriciteit door zonnecellen, warmtepompen en waterkracht	35113.0
27251317	koppert cress	Teelt van aardappels en overige wortel- en knolgewassen	1134.0
41236583	omring	Verpleeghuizen	8710.0
56350481	port of den helder	Laad-, los- en overslagactiviteiten voor zeevaart	52241.0
27303796	waterproef	Restaurants	56101.0
30039925	aldipress	Uitgeverijen van tijdschriften	5814.0
34083341	tata steel nederland technology	Lease van niet-financiële immateriële activa	7740.0
31026074	Trane	Groothandel in machines en apparaten voor de warmte-, koel- en vriestechniek	46692.0
32147382	Bolcom	Detailhandel via internet in boeken, tijdschriften, cd's, dvd's	47913.0
54255090	LB	Handel in en reparatie van personenauto's en lichte bedrijfsauto's (geen import van nieuwe)	45112.0
56530609	HANAMI	Beleggingsinstellingen met beperkte toetreding	64303.0
41150559	Politie Haaglanden	Gezelligheidsverenigingen	94991.0
50598481	Pro Education	Niet-universitair hoger onderwijs	8541.0
30055243	Strukton Railinfra	Bouw van kunstwerken	4213.0
27071616	DSW Rijswijk en Omstreken	Uitleenbureaus	78202.0
75053683	Pro Groep	Arbeidsbemiddeling	7810.0
34174831	Clifford Electronics Benelux	Groothandel in audio- en video-apparatuur	46433.0
17256982	Sims Recycling Solutions	Gesorteerd materiaal voorbereiden tot recycling	3832.0
64166880	Impress	Groothandel in dranken (geen zuivel)	4634.0
17120985	Fluidwell	Vervaardiging van overige machines, apparaten en werktuigen voor specifieke doeleinden (rest)	2899.0
24402765	Foodmate	Vervaardiging van machines voor de productie van voedings- en genotmiddelen	2893.0
27249394	Piasau	Reclamebureaus	7311.0
