kvk_number	name	sbi_code	sbi_code_description	city	all_names
20067614	Noordhoek International	46496.0	Groothandel in sportartikelen (geen watersport)	Noordhoek	['noordhoek international', 'soccerfanshop international', 't feesterijke', 'soccerfanshop']
66946085	MainPoint	7311.0	Reclamebureaus	Haarlem	['mainpoint']
34270090	Ministerie van L	59111.0	Productie van films (geen televisiefilms)	Amsterdam	['ministerie van mediazakemediakabinet', 'kabinet van beeld en geluid', 'ministry of media affairs', 'ministère de limage et du soministerie van l d', 'ministerie van l', 'ministerie van beeld en geluid', 'interstore commerce', 'intershop commerce']
27193898	SDU Uitgevers	5814.0	Uitgeverijen van tijdschriften	's-Gravenhage	['sdu klantenserviceermande studiedagepolitieke pers', 'kenniscentrum stoffen en preparatekenniscentrum preparaten en stoffekcspnl', 'msdseu', 'uitgeverij fbn/sdu', 'fbn fiscale berichten voor het notariaat', 'kcpsnl', 'jbn juridische berichten voor het notariaat', 'incident', 'toxic', 'tony toxic', 'msdsnl', 'msds', 'sdu servicentrum uitgevers', 'sdu uitgevers', 'sdu fiscale en financiële uitgeversuga systemetoxicnl']
16045991	BKC Media	59111.0	Productie van films (geen televisiefilms)	Nijmegen	['copdcourse online', 'beeldkommunikatie cuijk', 'bkc moving media makers', 'copd course online', 'bkc media']
37028754	Vezet	1085.0	Vervaardiging van kant-en-klaarmaaltijden en snacks	Warmenhuizen	['vezet', 'royal vezetezet gezond & gemakerenigde zuurkoolbedrijveverenigde zuurkoolbedrijven ezet', 'koninklijke vezet']
18027631	Melis Lighting	2740.0	Vervaardiging van elektrische lampen en verlichtingsapparaten	Tilburg	['firma melis & ter weijdeforceertechniek melis en ter weijden', 'melis lighting']
65687450	Stichting ICT Kliniek	6399.0	Overige dienstverlenende activiteiten op het gebied van informatie (rest)		['stichting ict kliniek']
17251435	Rhenus Contract Logistics Tilburg	4941.0	Goederenvervoer over de weg (geen verhuizingen)	Tilburg	['rhenus contract logtilburg kraaiven', 'rhenus', 'rhenus contract logistics tilburg kraaiverhenus logistics', 'rhenus contract logistics tilburg kraaiven', 'rhenus contract log tilburg kraaiven', 'rhenus contract logistics tilburg']
08212248	Putten	86232.0	Praktijken van tandheelkundig specialisten	Putten	['putteorthodontiepraktijk putte', 'putten']
23035272	Bolidt Kunststoftoepassing	2223.0	Vervaardiging van kunststofproducten voor de bouw	Hendrik-Ido-Ambacht	['bolidt kunststoftoepassing', 'bolidt synthetic products & systems']
34350049	Direct Current	2711.0	Vervaardiging van elektromotoren, elektrische generatoren en transformatoren	Aalsmeer	['direct current']
02033672	Gallagher Europe	46741.0	Groothandel in ijzer- en metaalwaren	Groningen	['gallagher europe eldman & dijkstra', 'gallagher europe', 'handelsonderneming veldman en dijkstra']
69340366	Labs31	32502.0	Vervaardiging van medische instrumenten en hulpmiddelen (geen tandtechniek)	Rotterdam	['labs31']
24448058	MS Amlin Marine	6622.0	Assurantietussenpersonen	Rotterdam	['raetsmarine insurance', 'ms amlin marine']
23060981	IPCO	46694.0	Groothandel in appendages, technische toebehoren e.d.	Dordrecht	['ipco']
13034158	Xella Nederland	7740.0	Lease van niet-financiële immateriële activa	Koningsbosch	['xella nederland', 'forty winks holding']
74265660	dare!	47713.0	Winkels in bovenkleding en mode-artikelen (algemeen assortiment)	DEVENTER	['dare fashio', 'dare!']
40479055	nederlandse internisten vereniging	9412.0	Beroepsorganisaties		['nederlandse internisten vereniging']
14629240	stevacon bouw	43999.0	Overige gespecialiseerde werkzaamheden in de bouw (rest)	Wessem	['blm weg- en waterbouw ii', 'stevacon beton- en industriebouw', 'stevacon bouw']
59623209	unstudio	70101.0	Concerndiensten binnen eigen concern	Amsterdam	['unstudio holding', 'unstudio']
08159703	vrimon	46741.0	Groothandel in ijzer- en metaalwaren	Kampen	['vrimovrimon rimon', 'vrimon']
23056267	belmycon	6832.0	Beheer van onroerend goed	Dordrecht	['wesmycon', 'belmycon', 'belmycobelmycon']
57587825	warp systems	2521.0	Vervaardiging van ketels en radiatoren voor centrale verwarming	Nieuwkoop	['warp systems']
23081845	kobout	46741.0	Groothandel in ijzer- en metaalwaren	Hendrik-Ido-Ambacht	['kobout', 'kangaroo']
14063472	hbr prefab beton	43999.0	Overige gespecialiseerde werkzaamheden in de bouw (rest)	Elsloo	['hbr prefab beton', 'hbr prefab betohbr prefab beton']
04027497	van spijker infrabouw	42111.0	Wegenbouw	Meppel	['van spijker infrabouw', 'van spijker infrabouwan spijker infrabouw an spijker bouwan spijker beton- en waterbouw', 'water- en wegenbouw an spijker infrabouw', 'van spijker grond-']
08099058	Remeha	2521.0	Vervaardiging van ketels en radiatoren voor centrale verwarming	Apeldoorn	['remeha']
24296168	Eneco	3514.0	Handel in elektriciteit en in gas via leidingen	Rotterdam	['eneco', 'eneco business', 'eneco energiehandelsbedrijf', 'eneco zakelijk']
65664957	Pynter	86919.0	Overige paramedische praktijken (geen fysiotherapie en psychologie) en alternatieve genezers	Buitenpost	['pynter']
33261185	Optiver VOF	66192.0	Marketmakers	Amsterdam	['optiver', 'optiver vof']
41178418	Carante Groep	88993.0	Lokaal welzijnswerk		['carante groep']
27173205	Duthler Associates	69102.0	Rechtskundige adviesbureaus	's-Gravenhage	['duthler associates']
32168878	Ons Huis	8720.0	Huizen en dagverblijven voor verstandelijk gehandicapten en psychiatrische cliënten	Almere	['ons huis', 'stichting ons huis', 'dynamiek dagbesteding']
06083003	V-tel ICT	2630.0	Vervaardiging van communicatieapparatuur	Enschede	['telecom twente-tel-comtel-tel telecom & ittel telecomtel artsmobile', 'v-tel ictcare-tel ict', 'telecom twente', 'v-tel ict']
24338323	NautaDutilh	69101.0	Advocatenkantoren, bewindvoerders en curatoren	Rotterdam	['nautadutilh']
30183460	Toshiba TEC Nederland	4666.0	Groothandel in kantoormachines (geen computers)	Houten	['toshiba imaging systems nederland', 'toshiba tec netherlands', 'toshiba tec netherlands imaging systems', 'tnis', 'toshiba tec germany imaging systems gmbh', 'toshiba tec nederland']
34223268	Apollo Vredestein	2211.0	Vervaardiging van rubberbanden en loopvlakvernieuwing	Enschede	['apollo vredestein', 'apollo vredesteiapollo vredestein', 'amtel redestein banden']
28032820	Kluthe Benelux	2030.0	Vervaardiging van verf, vernis e.d., drukinkt en mastiek	Alphen aan den Rijn	['de graaff en baas', 'kluthe benelux']
66934389	Enexis Personeel	3513.0	Distributie van elektriciteit en gasvormige brandstoffen via leidingen	's-Hertogenbosch	['enexis personeel']
41118833	Parkhuis	8710.0	Verpleeghuizen	Dordrecht	['parkhuis', 'stichting tot behartiging van medische belangender drechtsteden-verpleegtehuis het parkhuis', 'stichting het parkhuis', 'stichting verpleeghuis het parkhuis']
50764500	Stichting Aratame Health	88999.0	Overig maatschappelijk advies, gemeenschapshuizen en samenwerkingsorganen op het gebied van welzijn		['stichting aratame health']
58854959	Valkenburg	1422.0	Overige vleesveehouderij en zoogkoeienbedrijven	Budel	['valkenburg', 'valkenburgalkenburg vof']
30084656	Vattenfall Power Generation	35111.0	Productie van elektriciteit door thermische, kern- en warmtekrachtcentrales	Amsterdam	['vattenfall power generation', 'nuon power generation', 'nuon power generatio energieproduktiebedrijf una', 'una', 'vattenfall power generatiovattenfall power generation netherlands', 'reliant energy power generation benelux']
04055829	Beutech	2223.0	Vervaardiging van kunststofproducten voor de bouw	Steenwijk	['beute', 'beutech']
18025280	Fujifilm Manufacturing Europe	2059.0	Vervaardiging van overige chemische producten (rest)	Tilburg	['fujifilm manufacturing europe', 'fuji photo film']
23036511	Holland Bioplastics	46694.0	Groothandel in appendages, technische toebehoren e.d.	Belfeld	['holland bioplastics', 'helian polymers', 'peter holland']
58867937	AEB Amsterdam	3821.0	Behandeling van onschadelijk afval	Amsterdam	['aeb exploitatie', 'aeb amsterdam', 'afval energie bedrijf']
73767638	AEB Amsterdam	4329.0	Overige bouwinstallatie	Wormerveer	['l&v_esg vof', 'aeb amsterdam']
18132260	atexlicht	46473.0	Groothandel in verlichtingsartikelen	Raamsdonksveer	['lichtbibliotheek', 'a-tex licht import', 'lichtbibliotheeknl', 'arpalight', 'lichtmerkelichtmerkennl', 'atexlicht advies', 'isor', 'atexlicht', 'atexlichtnl', 'lichtmerkenbe', 'arpalight projektverlichting']
76742067	atria	7810.0	Arbeidsbemiddeling	Lienden	['atria', 'atrium personeelsdienste']
55474012	bisoton	23611.0	Vervaardiging van producten van beton voor de bouw	Ede	['bisotobisoton', 'bisoton']
33251948	bmw amsterdam	45112.0	Handel in en reparatie van personenauto's en lichte bedrijfsauto's (geen import van nieuwe)	Amsterdam-Duivendrecht	['wiesmeijer', 'bmw amsterdaman poelgeest amsterdam', 'wiesmeier', 'bmw amsterdam']
06064045	de leeuw installaties	43221.0	Loodgieters- en fitterswerk; installatie van sanitair	Rijssen	['installatiebedrijf heering-de leeuw', 'de leeuw installaties']
52328619	duin	1491.0	Fokken en houden van edelpelsdieren	Ven-Zelderheide	['duivan dui', 'duin']
69354936	equinor	610.0	Winning van aardolie	Rotterdam	['equinor argentina', 'statoil argentina', 'equinor']
16070037	installatiebedrijf gebr janssen	43221.0	Loodgieters- en fitterswerk; installatie van sanitair	Horst	['installatiebedrijf gebr janssen', 'installatiebedrijf gebr janssebaderie horst']
05060132	kuijpers	90012.0	Producenten van podiumkunst	Lelystad	['kuijpers', 'kuijpers music', 'kuijpers entertainment']
52647501	medlon	86924.0	Medische laboratoria, trombosediensten en overig behandelingsondersteunend onderzoek	Enschede	['laboratorium zgt', 'trombosedienst mst', 'medlon', 'trombosedienst zgt', 'laboratorium mst', 'lab oost', 'trombosedienst almelo', 'medlomedlon']
55418104	msg post en koeriers	53202.0	Koeriers	Enschede	['msg post en koeriers']
34140118	new-concept	7021.0	Public relationsbureaus	Haarlem	['newconcept', 'new-concept', 'smartpromotions']
30148163	stichting dedicon	91011.0	Openbare bibliotheken		['stichting dedico', 'stichting dedicon']
16079560	tomtom global content	64923.0	Participatiemaatschappijen	Amsterdam	['tom tom global content', 'tomtom global content', 'tele atlas']
32107924	wolf klimaat service	43222.0	Installatie van verwarmings- en luchtbehandelingsapparatuur	Baarn	['wks', 'wolf klimaat service', 'withaar bus beheer']
67426778	vanwonen vastgoedontwikkeling	6831.0	Bemiddeling bij handel, huur of verhuur van onroerend goed	Zwolle	['vanwonen vastgoedontwikkeling', 'vanwonen vastgoedontwikkelinganwonen vastgoedontwikkeling anwonen vastgoedontwikkeling']
76651215	NG	71112.0	Interieurarchitecten	Maastricht	['', 'ng']
30281419	Zuiveringsschap	3700.0	Afvalwaterinzameling en -behandeling	Nijmegen	['zuiveringsschap', 'waterschap rivierenland', 'hollandsch-duitschgemaal']
70775079	Groningen	7721.0	Verhuur van sport- en recreatieartikelen	Groningen	['groningen', 'groningefeestverhuur groningepartyservice-groningegroningegroningen- dia-cio', 'groningegroningen- dia-cio']
01082544	ProAssist Service	6831.0	Bemiddeling bij handel, huur of verhuur van onroerend goed	Appelscha	['optima bedrijf', 'optima support', 'optima duurzaam', 'optima plus', 'optima consult', 'optima clubsupport', 'pro-assist', 'optima nabestaandencoaching', 'optima assist', 'optima bedrijveoptima diensteoptima service', 'proassist service', 'optima taxaties en projecteoptima coaching']
01120189	ZozitIT	6202.0	Advisering op het gebied van informatietechnologie	Lemmer	['cjconsulting', 'zozitit', 'cjconsulting vof']
02043931	Jansen & Heuning	2822.0	Vervaardiging van hijs-, hef- en transportwerktuigen	Groningen	['meijer holland bale handling systems', 'meijer holland bale handling', 'jansen & heuning', 'jansen & heuning bulk handling systems', 'machinefabriek jansen en heuning', 'meijer holland']
76455394	MPL	45112.0	Handel in en reparatie van personenauto's en lichte bedrijfsauto's (geen import van nieuwe)	Waspik	['mpl automotive', 'mpl']
27359728	Oegstgeest	86912.0	Praktijken van fysiotherapeuten	Oegstgeest	['gemeente oegstgeest', 'bekkenfysiotherapie oegstgeest', 'oegstgeest']
74619950	Sens	7810.0	Arbeidsbemiddeling	's-Gravenhage	['sens services', 'sens sloopwerke', 'sens']
64996786	WePayPeople	7830.0	Payrolling (personeelsbeheer)	Amsterdam	['wepaypeople contracting', 'wepaypeople']
30160202	Transtrack International	7740.0	Lease van niet-financiële immateriële activa	Amsterdam	['transtrack international houten', 'transtrack international']
63409151	RendeM	3109.0	Vervaardiging van overige meubels	Ridderkerk	['rendem', 'the rendem series']
41165979	Eurotransplant International	86929.0	Samenwerkingsorganen op het gebied van gezondheidszorg en overige gezondheidszorgondersteunende diensten		['eurotransplant international']
24388995	Evides Waterbedrijf	3600.0	Winning en distributie van water	Rotterdam	['evides industriewater', 'evides', 'evides - waterbedrijf', 'evides waterbedrijf']
27014495	HTM Personeervoer	49392.0	Openbaar interlokaal personenvervoer over de weg	's-Gravenhage	['naamloze vennootschap gemengd bedrijf haagsche tramweg-maatschappij', 'h t m', 'htm personeervoer']
71713190	Hydraloop Systems	46902.0	Niet-gespecialiseerde groothandel in niet-consumentenartikelen	Leeuwarden	['hydraloop systems']
41151151	Nederlandse Stichting Geluidshinder	94996.0	Overige ideële organisaties (rest)		['nederlandse stichting geluidshinder']
18111931	Kawneer Nederland	2442.0	Vervaardiging van aluminium	Harderwijk	['alcoa nederland', 'kawneer österreich', 'kawneer belgique', 'kawneer nederland', 'kawneer deutschland', 'kawneer ceská republika', 'alcoa architectuursystemealcoa kawneer', 'kwneer luxembourg', 'kawneer belgië', 'alcoa nederland iestments', 'kawneer schweiz']
30148197	VDL Translift	29201.0	Carrosseriebouw	Dronten	['vdl transliftdl translift', 'omb nederland', 'vdl translift']
34294046	Rolande LNG	46712.0	Groothandel in vloeibare en gasvormige brandstoffen	Tilburg	['enn clean fuels', 'rolande clean fuels', 'lngeurope', 'rolande lng', 'lng europe']
01042093	Lankhorst Engineered Products	2229.0	Vervaardiging van overige producten van kunststof	Sneek	['lankhorst recycling', 'lankhorst recycling products', 'lankhorst engineered products', 'lankhorst mouldings']
62550756	Angelz Color	46461.0	Groothandel in farmaceutische producten	Wijchen	['angelz color']
14118360	Vetrotech Saint-Gobain Benelux	2319.0	Vervaardiging en bewerking van overig glas, inclusief technisch glaswerk	Nederweert	['vetrotech saint-gobain benelux', 'vetrotech saint-gobain beneluxetrotech saint-gobain  ag']
67336124	Jeugdzorg Nederland	88992.0	Maatschappelijk werk	Arnhem	['jeugdzorg nederland', 'jeugdzorg nederlandivens nederland ivens begeleiding nederlandivens jeugdhulpivens behandelingivens nederlandivens groepivens zorgivens jeugdzorgivens groep nederland']
22028142	tmc zeeland	47591.0	Winkels in meubels	Kruiningen	['tmc meubeletapijtcentrum zeeland', 'tmc zeeland', 'tmc wonetmc zeeland', 'tmc binnenhuisadviseurs']
41114014	hz university of applied sciences	8541.0	Niet-universitair hoger onderwijs	Vlissingen	['stichting hogeschool zeeland', 'stichting hz university of applied sciences', 'hz university of applied sciences', 'hz / hz university of applied sciences', 'stichting instelling voor hoger beroepsonderwijs zeeland']
24260227	j pieters	69203.0	Boekhoudkantoren	Wassenaar	['j\xa0pieters', 'j\\xa0pieters', 'ej pieters']
04060404	montec	43221.0	Loodgieters- en fitterswerk; installatie van sanitair	Groningen	['montec']
38022252	kiefel	4614.0	Handelsbemiddeling in machines, technische benodigdheden, schepen en vliegtuigen	Doetinchem	['kiefel benelux', 'kiefel']
17104004	interzorg	88101.0	Thuiszorg	Nijmegen	['interzorg oss thuiszorg', 'interzorg']
05069488	rk-office international	4665.0	Groothandel in bedrijfsmeubels	Dalfsen	['roessink kantoormeubelealmachair', 'rk-office international', 'roessink projectinrichting', 'albert roessink kantoormeubelealbert roessink kantoormeubelen']
57906688	v & vn	2910.0	Vervaardiging van auto's	Susteren	['carlsey n kabel & leiding consultants & vn', 'v & vvn installatietechniek', 'v & vn']
58141057	Groningen Seaports N.V.	52241.0	Laad-, los- en overslagactiviteiten voor zeevaart	Delfzijl	['groningen seaports n.v.', 'groningen seaports']
08017845	Kwik-Fit Nederland	45202.0	Bandenservicebedrijven	Harderwijk	['wereldband', 'kwik-fit-euro', 'kwik-fit nederland', 'kwik-fit']
